home_team,posteam,defteam,play_type,pass_attempt,qb_spike,pass_length,air_yards,passer_player_name,complete_pass,season
CLE,CLE,NYJ,pass,1,0,deep,23,D.Kizer,0,2017
CLE,CLE,NYJ,pass,1,0,short,7,D.Kizer,1,2017
CLE,CLE,NYJ,pass,1,0,short,4,D.Kizer,1,2017
CLE,CLE,NYJ,pass,1,0,short,2,D.Kizer,0,2017
CLE,CLE,NYJ,pass,1,0,short,9,D.Kizer,1,2017
CLE,CLE,NYJ,pass,1,0,short,0,D.Kizer,0,2017
CLE,CLE,NYJ,pass,1,0,short,11,D.Kizer,0,2017
CLE,CLE,NYJ,pass,1,0,short,6,D.Kizer,1,2017
CLE,CLE,NYJ,pass,1,0,deep,21,D.Kizer,0,2017
CLE,NYJ,CLE,pass,1,0,short,-3,J.McCown,1,2017
CLE,NYJ,CLE,pass,1,0,short,15,J.McCown,0,2017
CLE,NYJ,CLE,pass,1,0,short,10,J.McCown,1,2017
CLE,NYJ,CLE,pass,1,0,short,2,J.McCown,1,2017
CLE,NYJ,CLE,pass,1,0,short,5,J.McCown,1,2017
CLE,CLE,NYJ,pass,1,0,short,3,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,short,12,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,short,-2,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,short,9,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,deep,19,K.Hogan,1,2017
CLE,NYJ,CLE,pass,1,0,short,4,J.McCown,1,2017
CLE,NYJ,CLE,pass,1,0,short,9,J.McCown,1,2017
CLE,NYJ,CLE,pass,1,0,short,6,J.McCown,1,2017
CLE,NYJ,CLE,pass,1,0,short,7,J.McCown,0,2017
CLE,CLE,NYJ,pass,1,0,deep,20,K.Hogan,0,2017
CLE,NYJ,CLE,pass,1,0,short,2,J.McCown,1,2017
CLE,NYJ,CLE,pass,1,0,short,2,J.McCown,1,2017
CLE,CLE,NYJ,pass,1,0,short,-1,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,short,3,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,short,0,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,short,-5,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,deep,18,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,short,-1,K.Hogan,1,2017
CLE,NYJ,CLE,pass,1,0,short,-1,J.McCown,1,2017
CLE,NYJ,CLE,pass,1,0,short,-8,J.McCown,1,2017
CLE,NYJ,CLE,pass,1,0,short,8,J.McCown,1,2017
CLE,NYJ,CLE,pass,1,0,short,-3,J.McCown,1,2017
CLE,NYJ,CLE,pass,1,0,deep,18,J.McCown,1,2017
CLE,NYJ,CLE,pass,1,0,deep,18,J.McCown,1,2017
CLE,CLE,NYJ,pass,1,0,deep,19,K.Hogan,0,2017
CLE,CLE,NYJ,pass,1,0,short,3,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,deep,18,K.Hogan,0,2017
CLE,NYJ,CLE,pass,1,0,short,5,J.McCown,1,2017
CLE,CLE,NYJ,pass,1,0,short,2,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,deep,20,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,short,13,K.Hogan,1,2017
CLE,CLE,NYJ,pass,1,0,short,-4,K.Hogan,1,2017
DET,DET,CAR,pass,1,0,short,3,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,-2,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,6,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,12,M.Stafford,0,2017
DET,DET,CAR,pass,1,0,short,1,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,12,M.Stafford,0,2017
DET,CAR,DET,pass,1,0,short,15,C.Newton,1,2017
DET,CAR,DET,pass,1,0,deep,18,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,5,C.Newton,1,2017
DET,DET,CAR,pass,1,0,deep,17,M.Stafford,0,2017
DET,DET,CAR,pass,1,0,deep,18,M.Stafford,0,2017
DET,CAR,DET,pass,1,0,deep,20,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,3,C.Newton,0,2017
DET,DET,CAR,pass,1,0,short,2,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,12,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,-2,M.Stafford,1,2017
DET,CAR,DET,pass,1,0,short,7,C.Newton,1,2017
DET,CAR,DET,pass,1,0,deep,18,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,0,C.Newton,1,2017
DET,DET,CAR,pass,1,0,short,11,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,5,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,4,M.Stafford,0,2017
DET,CAR,DET,pass,1,0,short,2,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,-5,C.Newton,1,2017
DET,DET,CAR,pass,1,0,short,5,M.Stafford,0,2017
DET,CAR,DET,pass,1,0,short,10,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,5,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,4,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,9,C.Newton,0,2017
DET,CAR,DET,pass,1,0,short,-4,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,1,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,10,C.Newton,1,2017
DET,DET,CAR,pass,1,0,short,4,M.Stafford,0,2017
DET,CAR,DET,pass,1,0,short,-6,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,8,C.Newton,0,2017
DET,CAR,DET,pass,1,0,deep,17,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,-5,C.Newton,1,2017
DET,CAR,DET,pass,1,0,deep,31,C.Newton,1,2017
DET,CAR,DET,pass,1,0,deep,20,C.Newton,0,2017
DET,CAR,DET,pass,1,0,short,-1,C.Newton,1,2017
DET,DET,CAR,pass,1,0,short,12,M.Stafford,1,2017
DET,CAR,DET,pass,1,0,short,10,C.Newton,0,2017
DET,CAR,DET,pass,1,0,short,9,C.Newton,1,2017
DET,DET,CAR,pass,1,0,short,7,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,3,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,deep,29,M.Stafford,0,2017
DET,CAR,DET,pass,1,0,short,-3,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,3,C.Newton,1,2017
DET,DET,CAR,pass,1,0,short,2,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,deep,35,M.Stafford,0,2017
DET,CAR,DET,pass,1,0,short,5,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,5,C.Newton,0,2017
DET,CAR,DET,pass,1,0,short,3,C.Newton,0,2017
DET,DET,CAR,pass,1,0,short,6,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,3,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,4,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,-1,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,-1,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,7,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,4,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,11,M.Stafford,0,2017
DET,DET,CAR,pass,1,0,short,3,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,3,M.Stafford,1,2017
DET,DET,CAR,pass,1,0,short,6,M.Stafford,0,2017
DET,DET,CAR,pass,1,0,short,4,M.Stafford,0,2017
DET,DET,CAR,pass,1,0,short,13,M.Stafford,1,2017
DET,CAR,DET,pass,1,0,short,3,C.Newton,1,2017
DET,CAR,DET,pass,1,0,short,11,C.Newton,1,2017
IND,IND,SF,pass,1,0,short,4,J.Brissett,1,2017
IND,IND,SF,pass,1,0,short,4,J.Brissett,1,2017
IND,IND,SF,pass,1,0,short,13,J.Brissett,1,2017
IND,IND,SF,pass,1,0,short,5,J.Brissett,0,2017
IND,IND,SF,pass,1,0,short,-6,J.Brissett,1,2017
IND,SF,IND,pass,1,0,short,4,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,-3,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,deep,17,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,10,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,11,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,4,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,-1,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,10,B.Hoyer,0,2017
IND,IND,SF,pass,1,0,short,7,J.Brissett,1,2017
IND,IND,SF,pass,1,0,short,7,J.Brissett,0,2017
IND,IND,SF,pass,1,0,deep,23,J.Brissett,0,2017
IND,SF,IND,pass,1,0,short,14,B.Hoyer,0,2017
IND,IND,SF,pass,1,0,deep,48,J.Brissett,0,2017
IND,IND,SF,pass,1,0,short,2,J.Brissett,0,2017
IND,IND,SF,pass,1,0,short,15,J.Brissett,0,2017
IND,SF,IND,pass,1,0,short,3,B.Hoyer,0,2017
IND,IND,SF,pass,1,0,short,0,J.Brissett,1,2017
IND,IND,SF,pass,1,0,short,-5,J.Brissett,1,2017
IND,IND,SF,pass,1,0,short,1,J.Brissett,1,2017
IND,SF,IND,pass,1,0,short,11,B.Hoyer,0,2017
IND,SF,IND,pass,1,0,short,3,B.Hoyer,1,2017
IND,IND,SF,pass,1,0,deep,16,J.Brissett,1,2017
IND,IND,SF,pass,1,0,deep,26,J.Brissett,1,2017
IND,IND,SF,pass,1,0,deep,20,J.Brissett,0,2017
IND,IND,SF,pass,1,0,short,6,J.Brissett,1,2017
IND,IND,SF,pass,1,0,short,5,J.Brissett,0,2017
IND,SF,IND,pass,1,0,short,13,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,8,B.Hoyer,0,2017
IND,SF,IND,pass,1,0,short,5,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,13,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,2,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,2,B.Hoyer,1,2017
IND,IND,SF,pass,1,0,short,-2,J.Brissett,1,2017
IND,IND,SF,pass,1,0,short,9,J.Brissett,1,2017
IND,IND,SF,pass,1,0,short,0,J.Brissett,1,2017
IND,SF,IND,pass,1,0,deep,52,B.Hoyer,0,2017
IND,SF,IND,pass,1,0,short,2,B.Hoyer,1,2017
IND,SF,IND,no_play,1,0,short,6,B.Hoyer,0,2017
IND,IND,SF,pass,1,0,short,-2,J.Brissett,1,2017
IND,IND,SF,pass,1,0,short,-1,J.Brissett,1,2017
IND,SF,IND,pass,1,0,short,13,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,2,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,-1,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,5,B.Hoyer,0,2017
IND,SF,IND,pass,1,0,short,1,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,5,B.Hoyer,0,2017
IND,IND,SF,pass,1,0,deep,55,J.Brissett,1,2017
IND,SF,IND,pass,1,0,deep,17,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,deep,49,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,6,B.Hoyer,0,2017
IND,SF,IND,pass,1,0,short,-3,B.Hoyer,1,2017
IND,IND,SF,pass,1,0,short,10,J.Brissett,1,2017
IND,IND,SF,pass,1,0,deep,23,J.Brissett,0,2017
IND,SF,IND,pass,1,0,deep,19,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,deep,20,B.Hoyer,0,2017
IND,SF,IND,pass,1,0,short,4,B.Hoyer,0,2017
IND,SF,IND,pass,1,0,short,7,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,4,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,deep,18,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,-4,B.Hoyer,0,2017
IND,SF,IND,pass,1,0,short,14,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,8,B.Hoyer,0,2017
IND,SF,IND,pass,1,0,short,-8,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,4,B.Hoyer,1,2017
IND,IND,SF,pass,1,0,short,15,J.Brissett,1,2017
IND,IND,SF,pass,1,0,deep,44,J.Brissett,1,2017
IND,IND,SF,pass,1,0,short,8,J.Brissett,0,2017
IND,SF,IND,pass,1,0,short,7,B.Hoyer,0,2017
IND,SF,IND,pass,1,0,short,5,B.Hoyer,0,2017
IND,SF,IND,pass,1,0,short,5,B.Hoyer,1,2017
IND,SF,IND,pass,1,0,short,5,B.Hoyer,0,2017
IND,IND,SF,pass,1,0,short,7,J.Brissett,0,2017
IND,IND,SF,pass,1,0,short,5,J.Brissett,1,2017
IND,IND,SF,pass,1,0,short,7,J.Brissett,1,2017
IND,IND,SF,pass,1,0,deep,31,J.Brissett,0,2017
MIA,TEN,MIA,pass,1,0,short,0,M.Cassel,1,2017
MIA,MIA,TEN,pass,1,0,short,1,J.Cutler,1,2017
MIA,MIA,TEN,pass,1,0,short,0,J.Cutler,1,2017
MIA,TEN,MIA,pass,1,0,short,6,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,short,5,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,short,3,M.Cassel,1,2017
MIA,MIA,TEN,pass,1,0,short,-1,J.Cutler,1,2017
MIA,MIA,TEN,pass,1,0,short,0,J.Cutler,0,2017
MIA,MIA,TEN,pass,1,0,short,0,J.Cutler,1,2017
MIA,MIA,TEN,pass,1,0,short,5,J.Cutler,1,2017
MIA,MIA,TEN,pass,1,0,deep,23,J.Cutler,0,2017
MIA,MIA,TEN,pass,1,0,short,8,J.Cutler,0,2017
MIA,TEN,MIA,pass,1,0,short,14,M.Cassel,0,2017
MIA,TEN,MIA,pass,1,0,short,3,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,short,11,M.Cassel,0,2017
MIA,TEN,MIA,pass,1,0,short,0,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,short,1,M.Cassel,1,2017
MIA,MIA,TEN,pass,1,0,short,5,M.Gray,0,2017
MIA,MIA,TEN,pass,1,0,short,-5,J.Cutler,0,2017
MIA,TEN,MIA,pass,1,0,short,4,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,short,0,M.Cassel,0,2017
MIA,MIA,TEN,pass,1,0,short,13,J.Cutler,0,2017
MIA,TEN,MIA,pass,1,0,short,-2,M.Cassel,1,2017
MIA,MIA,TEN,pass,1,0,short,7,J.Cutler,0,2017
MIA,TEN,MIA,pass,1,0,short,9,M.Cassel,0,2017
MIA,TEN,MIA,pass,1,0,short,7,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,short,5,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,deep,17,M.Cassel,0,2017
MIA,TEN,MIA,pass,1,0,short,3,M.Cassel,1,2017
MIA,MIA,TEN,pass,1,0,short,-2,J.Cutler,1,2017
MIA,TEN,MIA,pass,1,0,short,11,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,short,9,M.Cassel,0,2017
MIA,TEN,MIA,pass,1,0,short,15,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,short,5,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,short,5,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,short,11,M.Cassel,1,2017
MIA,MIA,TEN,pass,1,0,short,12,J.Cutler,1,2017
MIA,MIA,TEN,pass,1,0,short,-2,J.Cutler,0,2017
MIA,MIA,TEN,pass,1,0,deep,22,J.Cutler,0,2017
MIA,MIA,TEN,pass,1,0,short,-1,J.Cutler,0,2017
MIA,MIA,TEN,pass,1,0,short,13,J.Cutler,0,2017
MIA,MIA,TEN,pass,1,0,short,3,J.Cutler,0,2017
MIA,MIA,TEN,pass,1,0,short,10,J.Cutler,0,2017
MIA,TEN,MIA,pass,1,0,short,6,M.Cassel,0,2017
MIA,TEN,MIA,pass,1,0,short,7,M.Cassel,0,2017
MIA,MIA,TEN,pass,1,0,short,10,J.Cutler,1,2017
MIA,MIA,TEN,pass,1,0,short,9,J.Cutler,1,2017
MIA,MIA,TEN,pass,1,0,short,6,J.Cutler,0,2017
MIA,MIA,TEN,pass,1,0,short,6,J.Cutler,1,2017
MIA,TEN,MIA,pass,1,0,short,9,M.Cassel,0,2017
MIA,TEN,MIA,pass,1,0,short,-3,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,deep,18,M.Cassel,0,2017
MIA,MIA,TEN,pass,1,0,short,7,J.Cutler,1,2017
MIA,MIA,TEN,pass,1,0,short,11,J.Cutler,1,2017
MIA,MIA,TEN,pass,1,0,deep,18,J.Cutler,0,2017
MIA,TEN,MIA,pass,1,0,short,10,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,deep,42,M.Cassel,0,2017
MIA,TEN,MIA,pass,1,0,short,5,M.Cassel,1,2017
MIA,TEN,MIA,pass,1,0,short,12,M.Cassel,1,2017
CIN,CIN,BUF,pass,1,0,short,15,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,5,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,0,A.Dalton,0,2017
CIN,BUF,CIN,pass,1,0,short,1,T.Taylor,0,2017
CIN,CIN,BUF,pass,1,0,deep,35,A.Dalton,1,2017
CIN,BUF,CIN,pass,1,0,short,3,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,short,11,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,short,0,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,-3,T.Taylor,1,2017
CIN,CIN,BUF,pass,1,0,short,4,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,7,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,1,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,13,A.Dalton,0,2017
CIN,BUF,CIN,pass,1,0,deep,18,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,short,9,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,short,5,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,6,T.Taylor,0,2017
CIN,CIN,BUF,pass,1,0,short,1,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,12,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,-3,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,8,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,9,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,12,A.Dalton,0,2017
CIN,BUF,CIN,pass,1,0,short,-5,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,short,0,T.Taylor,1,2017
CIN,CIN,BUF,pass,1,0,deep,16,A.Dalton,0,2017
CIN,BUF,CIN,pass,1,0,short,0,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,5,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,short,3,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,short,1,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,10,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,12,T.Taylor,1,2017
CIN,CIN,BUF,pass,1,0,deep,22,A.Dalton,0,2017
CIN,BUF,CIN,pass,1,0,short,5,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,9,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,short,4,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,short,5,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,11,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,short,8,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,10,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,8,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,-8,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,-4,T.Taylor,1,2017
CIN,CIN,BUF,pass,1,0,short,-2,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,14,A.Dalton,0,2017
CIN,BUF,CIN,pass,1,0,deep,16,T.Taylor,0,2017
CIN,CIN,BUF,pass,1,0,short,13,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,11,A.Dalton,0,2017
CIN,CIN,BUF,pass,1,0,short,12,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,deep,17,A.Dalton,0,2017
CIN,CIN,BUF,pass,1,0,short,3,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,14,A.Dalton,1,2017
CIN,BUF,CIN,pass,1,0,short,6,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,short,4,T.Taylor,1,2017
CIN,CIN,BUF,pass,1,0,deep,21,A.Dalton,0,2017
CIN,CIN,BUF,pass,1,0,short,-5,A.Dalton,0,2017
CIN,CIN,BUF,pass,1,0,short,7,A.Dalton,0,2017
CIN,CIN,BUF,pass,1,0,deep,17,A.Dalton,1,2017
CIN,BUF,CIN,pass,1,0,short,6,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,5,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,short,4,T.Taylor,1,2017
CIN,CIN,BUF,pass,1,0,short,8,A.Dalton,0,2017
CIN,CIN,BUF,pass,1,0,deep,17,A.Dalton,0,2017
CIN,BUF,CIN,pass,1,0,short,12,T.Taylor,0,2017
CIN,BUF,CIN,pass,1,0,short,0,T.Taylor,1,2017
CIN,CIN,BUF,pass,1,0,short,6,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,0,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,10,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,9,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,1,A.Dalton,1,2017
CIN,CIN,BUF,pass,1,0,short,11,A.Dalton,0,2017
CIN,BUF,CIN,pass,1,0,short,-8,T.Taylor,1,2017
CIN,BUF,CIN,pass,1,0,deep,23,T.Taylor,0,2017
NYG,LAC,NYG,pass,1,0,short,5,P.Rivers,0,2017
NYG,NYG,LAC,pass,1,0,short,-5,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,short,2,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,short,4,E.Manning,0,2017
NYG,LAC,NYG,pass,1,0,short,-2,P.Rivers,0,2017
NYG,NYG,LAC,pass,1,0,short,7,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,short,-4,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,deep,42,E.Manning,0,2017
NYG,LAC,NYG,pass,1,0,short,11,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,0,P.Rivers,1,2017
NYG,NYG,LAC,pass,1,0,short,13,E.Manning,1,2017
NYG,LAC,NYG,pass,1,0,short,0,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,short,0,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,short,4,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,short,0,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,10,P.Rivers,0,2017
NYG,NYG,LAC,pass,1,0,short,12,E.Manning,0,2017
NYG,NYG,LAC,pass,1,0,short,0,E.Manning,0,2017
NYG,NYG,LAC,pass,1,0,short,12,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,deep,28,E.Manning,0,2017
NYG,NYG,LAC,pass,1,0,deep,33,E.Manning,0,2017
NYG,LAC,NYG,pass,1,0,short,2,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,11,P.Rivers,0,2017
NYG,NYG,LAC,pass,1,0,short,0,E.Manning,0,2017
NYG,NYG,LAC,pass,1,0,deep,27,E.Manning,0,2017
NYG,NYG,LAC,pass,1,0,short,-5,E.Manning,1,2017
NYG,LAC,NYG,no_play,1,0,short,0,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,5,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,short,4,P.Rivers,1,2017
NYG,NYG,LAC,pass,1,0,short,-5,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,short,11,E.Manning,0,2017
NYG,LAC,NYG,pass,1,0,short,3,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,short,-2,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,5,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,11,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,deep,29,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,-1,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,short,1,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,2,P.Rivers,0,2017
NYG,NYG,LAC,pass,1,0,short,7,E.Manning,0,2017
NYG,LAC,NYG,pass,1,0,short,14,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,deep,14,P.Rivers,0,2017
NYG,NYG,LAC,pass,1,0,short,-5,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,short,4,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,short,13,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,short,14,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,deep,19,E.Manning,0,2017
NYG,NYG,LAC,pass,1,0,short,3,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,deep,29,E.Manning,1,2017
NYG,LAC,NYG,pass,1,0,short,6,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,12,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,short,11,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,0,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,14,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,short,-3,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,short,-4,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,deep,18,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,deep,25,P.Rivers,1,2017
NYG,NYG,LAC,pass,1,0,short,1,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,deep,29,E.Manning,1,2017
NYG,LAC,NYG,pass,1,0,deep,26,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,3,P.Rivers,1,2017
NYG,NYG,LAC,pass,1,0,short,-2,E.Manning,1,2017
NYG,LAC,NYG,pass,1,0,short,-3,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,short,3,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,short,3,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,13,P.Rivers,1,2017
NYG,LAC,NYG,pass,1,0,short,8,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,8,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,8,P.Rivers,0,2017
NYG,NYG,LAC,pass,1,0,short,6,E.Manning,0,2017
NYG,LAC,NYG,pass,1,0,short,10,P.Rivers,0,2017
NYG,LAC,NYG,pass,1,0,short,1,P.Rivers,1,2017
NYG,NYG,LAC,pass,1,0,short,4,E.Manning,0,2017
NYG,NYG,LAC,pass,1,0,short,9,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,short,5,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,short,3,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,short,3,E.Manning,1,2017
NYG,NYG,LAC,pass,1,0,short,-5,E.Manning,0,2017
